"No.","Time","Source","Destination","Protocol","Length","Info"
"314","3.818795","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"315","3.824927","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"316","3.830088","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"317","3.830866","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"318","3.831248","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"319","3.831248","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"320","3.836159","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"321","3.836159","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"322","3.838193","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"323","4.066097","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"324","4.066829","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"325","4.066829","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"326","4.066829","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"327","4.067233","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"328","4.069746","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"329","4.078154","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"330","4.084809","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"331","4.085031","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"332","4.094153","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"333","4.111840","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"334","4.112513","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"335","4.112513","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"336","4.112513","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"337","4.126156","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"338","4.227674","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"339","4.234542","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"340","4.234768","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"341","4.239786","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"342","4.245847","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"343","4.245847","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"344","4.248677","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"345","4.248905","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"346","4.250080","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"347","4.250080","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"348","4.250080","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"349","4.253736","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"350","4.258762","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"351","4.258970","192.168.43.144","114.125.240.19","UDP","80","57846  >  443 Len=38"
"352","4.262427","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"353","4.262882","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"354","4.262882","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"355","4.263465","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"356","4.263465","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"357","4.270134","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"358","4.292896","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"359","4.302078","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"360","4.302941","192.168.43.144","142.251.10.136","UDP","716","49153  >  443 Len=674"
"361","4.318084","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"362","4.326174","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"363","4.328852","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"364","4.329557","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"365","4.329557","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"366","4.329557","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"367","4.335277","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"368","4.335964","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"369","4.340331","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"370","4.340809","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"371","4.340809","114.125.240.19","192.168.43.144","UDP","69","443  >  57846 Len=27"
"372","4.340809","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"373","4.341012","192.168.43.144","114.125.240.19","UDP","77","57846  >  443 Len=35"
"374","4.341138","192.168.43.144","114.125.240.19","UDP","77","57846  >  443 Len=35"
"375","4.372782","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"376","4.372782","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"377","4.372782","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"378","4.372987","192.168.43.144","114.125.240.19","UDP","77","57846  >  443 Len=35"
"379","4.377698","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"380","4.382199","192.168.43.144","114.125.240.19","UDP","78","57846  >  443 Len=36"
"381","4.604566","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"382","4.604566","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"383","4.604566","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"384","4.604566","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"385","4.606516","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"386","4.606905","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"387","4.613339","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"388","4.613547","192.168.43.144","114.125.240.19","UDP","77","57846  >  443 Len=35"
"389","4.616496","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"390","4.617234","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"391","4.617234","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"392","4.617234","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"393","4.623679","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"394","4.623883","192.168.43.144","114.125.240.19","UDP","77","57846  >  443 Len=35"
"395","4.624397","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"396","4.624397","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"397","4.624397","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"398","4.627212","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"399","4.627212","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"400","4.627212","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"401","4.627212","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"402","4.627212","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"403","4.627212","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"404","4.631082","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"405","4.631295","192.168.43.144","114.125.240.19","UDP","77","57846  >  443 Len=35"
"406","4.631713","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"407","4.631713","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"408","4.634767","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"409","4.635055","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"410","4.638192","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"411","4.646199","192.168.43.144","114.125.240.19","UDP","78","57846  >  443 Len=36"
"412","4.648947","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"413","4.656331","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"414","4.656331","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"415","4.656331","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"416","4.656331","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"417","4.656331","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"418","4.656331","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"419","4.656331","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"420","4.656331","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"421","4.656558","192.168.43.144","114.125.240.19","UDP","77","57846  >  443 Len=35"
"422","4.661253","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"423","4.670188","192.168.43.144","114.125.240.19","UDP","78","57846  >  443 Len=36"
"424","4.710234","192.168.43.144","142.251.10.136","UDP","716","49153  >  443 Len=674"
"425","4.725192","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"426","4.734242","192.168.43.144","114.125.240.19","UDP","78","57846  >  443 Len=36"
"427","4.748201","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"428","4.751692","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"429","4.751692","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"430","4.751837","114.125.240.19","192.168.43.144","UDP","349","443  >  57846 Len=307"
"431","4.758456","192.168.43.144","114.125.240.19","UDP","78","57846  >  443 Len=36"
"432","4.771398","114.125.240.19","192.168.43.144","UDP","70","443  >  57846 Len=28"
"433","4.772218","142.251.10.136","192.168.43.144","UDP","72","443  >  49153 Len=30"
"434","4.772218","142.251.10.136","192.168.43.144","UDP","113","443  >  49153 Len=71"
"435","4.772218","142.251.10.136","192.168.43.144","UDP","67","443  >  49153 Len=25"
"436","4.772564","192.168.43.144","142.251.10.136","UDP","80","49153  >  443 Len=38"
"437","4.782207","192.168.43.144","142.251.10.136","UDP","75","49153  >  443 Len=33"
"438","4.824294","192.168.43.144","114.125.240.19","UDP","914","57846  >  443 Len=872"
"439","4.825186","192.168.43.144","114.125.240.19","UDP","841","57846  >  443 Len=799"
"440","4.968077","142.251.10.136","192.168.43.144","UDP","68","443  >  49153 Len=26"
"441","4.968259","192.168.43.144","142.251.10.136","UDP","76","49153  >  443 Len=34"
"442","4.970121","142.251.10.136","192.168.43.144","UDP","68","443  >  49153 Len=26"
"443","4.983001","142.251.10.136","192.168.43.144","UDP","68","443  >  49153 Len=26"
"444","5.028051","114.125.240.19","192.168.43.144","UDP","71","443  >  57846 Len=29"
"445","5.028805","114.125.240.19","192.168.43.144","UDP","71","443  >  57846 Len=29"
"446","5.028805","114.125.240.19","192.168.43.144","UDP","164","443  >  57846 Len=122"
"447","5.028805","114.125.240.19","192.168.43.144","UDP","1288","443  >  57846 Len=1246"
"448","5.028805","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"449","5.028805","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"450","5.029128","192.168.43.144","114.125.240.19","UDP","78","57846  >  443 Len=36"
"451","5.029316","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"452","5.029316","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"453","5.033658","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"454","5.033953","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"455","5.037800","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"456","5.037800","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"457","5.038011","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"458","5.039184","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"459","5.039184","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"460","5.039184","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"461","5.039184","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"462","5.039184","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"463","5.039184","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"464","5.043936","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"465","5.044869","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"466","5.044869","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"467","5.044869","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"468","5.044869","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"469","5.045039","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"470","5.045653","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"471","5.045653","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"472","5.045653","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"473","5.054268","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"474","5.062122","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"475","5.070193","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"476","5.073878","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"477","5.074199","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"478","5.076961","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"479","5.077683","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"480","5.077683","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"481","5.077683","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"482","5.079207","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"483","5.079207","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"484","5.079207","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"485","5.079207","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"486","5.079207","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"487","5.079207","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"488","5.079207","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"489","5.079452","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"490","5.081283","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"491","5.081592","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"492","5.088632","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"493","5.088838","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"494","5.104750","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"495","5.109116","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"496","5.109116","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"497","5.109247","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"498","5.109247","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"499","5.109247","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"500","5.109341","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"501","5.113729","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"502","5.113938","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"503","5.124724","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"504","5.125277","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"505","5.125277","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"506","5.126486","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
